customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
36062,2021-10-26,US,42,Female,Bronze,Paid Search
36063,2023-01-25,BR,32,Male,Bronze,Organic
36064,2023-12-02,DE,32,Female,Bronze,Organic
36065,2022-06-13,AU,33,Female,Gold,Organic
36066,2021-09-09,AU,25,Male,Gold,Paid Search
36067,2023-11-20,US,31,Male,Silver,Paid Search
36068,2023-09-25,UK,36,Female,Silver,Referral
36069,2022-05-16,CA,37,Female,Silver,Email
36070,2022-04-11,UK,19,Male,Silver,Paid Search
36071,2023-07-03,US,20,Female,Silver,Organic
36072,2021-01-01,DE,39,Male,Bronze,Paid Search
36073,2021-12-08,IN,30,Male,Silver,Referral
36074,2022-08-18,UK,41,Male,Bronze,Paid Search
36075,2022-12-18,CA,27,Male,Silver,Organic
36076,2022-11-19,US,54,Female,Silver,Paid Search
36077,2022-02-10,IN,42,Female,Bronze,Organic
36078,2023-08-10,US,48,Female,Bronze,Paid Search
36079,2022-12-13,UK,33,Male,Silver,Referral
36080,2022-08-15,US,33,Male,Gold,Referral
36081,2023-10-25,US,45,Male,Bronze,Paid Search
36082,2021-04-14,CA,26,Female,Gold,Organic
36083,2023-02-17,US,38,Female,Silver,Social
36084,2023-10-12,US,42,Female,Bronze,Organic
36085,2022-12-26,CA,20,Male,Bronze,Paid Search
36086,2022-09-12,CA,33,Female,Bronze,Organic
36087,2022-02-04,CA,36,Female,Bronze,Organic
36088,2021-10-25,UK,44,Male,Bronze,Organic
36089,2022-08-21,DE,23,Male,Bronze,Referral
36090,2023-09-12,DE,31,Female,Bronze,Paid Search
36091,2022-05-22,IN,38,Male,Bronze,Organic
36092,2021-05-13,IN,46,Male,Bronze,Paid Search
36093,2022-06-14,US,45,Female,Bronze,Paid Search
36094,2021-04-17,BR,45,Female,Bronze,Paid Search
36095,2023-10-23,IN,43,Female,Gold,Social
36096,2022-08-09,CA,31,Female,Gold,Paid Search
36097,2021-08-23,IN,22,Female,Bronze,Organic
36098,2022-11-16,UK,27,Female,Gold,Social
36099,2022-08-12,AU,41,Female,Bronze,Social
36100,2022-07-14,US,19,Male,Silver,Paid Search
36101,2022-10-11,US,53,Female,Platinum,Email
36102,2023-10-15,US,18,Male,Bronze,Organic
36103,2023-07-27,BR,24,Male,Bronze,Paid Search
36104,2021-10-15,US,35,Male,Bronze,Paid Search
36105,2021-09-20,BR,30,Female,Bronze,Email
36106,2023-12-21,US,28,Male,Gold,Organic
36107,2022-12-08,AU,28,Female,Gold,Organic
36108,2021-01-22,US,38,Male,Bronze,Email
36109,2022-08-03,US,47,Female,Bronze,Paid Search
36110,2021-05-10,BR,25,Male,Gold,Organic
36111,2021-02-02,BR,33,Female,Silver,Email
36112,2021-07-23,IN,28,Male,Silver,Organic
36113,2021-10-06,UK,18,Female,Bronze,Organic
36114,2021-03-29,US,22,Male,Bronze,Organic
36115,2023-07-04,AU,26,Male,Bronze,Email
36116,2022-04-25,BR,40,Female,Bronze,Referral
36117,2022-08-28,BR,20,Female,Bronze,Social
36118,2023-08-06,BR,45,Female,Silver,Referral
36119,2023-07-06,UK,44,Male,Gold,Paid Search
36120,2023-06-18,US,29,Female,Silver,Email
36121,2021-08-03,AU,46,Male,Gold,Organic
36122,2023-03-27,IN,25,Female,Gold,Social
36123,2023-12-27,AU,36,Male,Silver,Social
36124,2021-01-09,US,37,Male,Bronze,Paid Search
36125,2023-08-09,UK,58,Other,Bronze,Email
36126,2023-08-06,UK,38,Male,Bronze,Social
36127,2023-07-11,US,33,Female,Bronze,Referral
36128,2022-03-11,US,37,Female,Platinum,Paid Search
36129,2021-08-06,CA,36,Female,Bronze,Organic
36130,2023-03-13,US,46,Female,Silver,Email
36131,2022-11-14,DE,27,Female,Bronze,Paid Search
36132,2023-03-07,IN,51,Female,Silver,Organic
36133,2021-10-08,US,20,Male,Bronze,Email
36134,2021-07-14,US,46,Male,Bronze,Organic
36135,2023-09-15,US,51,Male,Silver,Paid Search
36136,2022-07-19,US,18,Male,Silver,Social
36137,2023-07-22,US,46,Female,Bronze,Email
36138,2023-10-12,US,33,Female,Bronze,Email
36139,2022-05-18,CA,33,Male,Silver,Referral
36140,2021-10-16,US,37,Female,Platinum,Organic
36141,2023-09-08,BR,34,Female,Silver,Organic
36142,2023-02-22,US,20,Female,Platinum,Paid Search
36143,2022-12-31,CA,39,Female,Silver,Paid Search
36144,2023-11-16,US,35,Female,Platinum,Organic
36145,2021-09-27,DE,43,Male,Bronze,Paid Search
36146,2022-01-30,DE,40,Male,Bronze,Paid Search
36147,2021-02-12,US,36,Female,Bronze,Paid Search
36148,2022-03-01,US,38,Male,Bronze,Referral
36149,2022-05-04,BR,30,Female,Bronze,Organic
36150,2022-05-11,US,60,Male,Bronze,Email
36151,2021-06-15,US,23,Male,Silver,Organic
36152,2023-06-05,DE,34,Female,Bronze,Organic
36153,2022-06-20,US,43,Male,Bronze,Social
36154,2022-04-27,DE,40,Male,Bronze,Organic
36155,2023-08-05,IN,22,Female,Bronze,Paid Search
36156,2022-06-17,IN,23,Female,Bronze,Email
36157,2023-09-04,US,26,Male,Bronze,Organic
36158,2021-09-01,US,21,Male,Silver,Paid Search
36159,2023-07-21,US,29,Female,Silver,Organic
36160,2023-12-19,CA,46,Female,Silver,Organic
36161,2023-04-02,IN,37,Female,Bronze,Paid Search
36162,2023-09-05,BR,56,Other,Bronze,Referral
36163,2023-03-22,US,26,Female,Silver,Organic
36164,2022-10-20,IN,22,Female,Bronze,Social
36165,2023-04-17,US,32,Male,Gold,Referral
36166,2023-11-18,IN,23,Female,Bronze,Social
36167,2022-10-25,US,37,Other,Bronze,Paid Search
36168,2023-01-23,US,47,Male,Bronze,Referral
36169,2021-03-28,DE,34,Male,Silver,Organic
36170,2023-11-17,CA,25,Male,Silver,Paid Search
36171,2023-05-02,UK,29,Female,Bronze,Paid Search
36172,2021-06-26,US,27,Female,Platinum,Social
36173,2021-11-14,IN,48,Male,Bronze,Email
36174,2021-09-04,IN,37,Female,Silver,Organic
36175,2021-12-16,UK,48,Female,Bronze,Referral
36176,2023-08-28,CA,21,Male,Gold,Organic
36177,2022-05-24,AU,61,Other,Silver,Organic
36178,2022-04-05,US,47,Male,Bronze,Organic
36179,2023-05-03,BR,46,Male,Silver,Social
36180,2022-02-11,UK,35,Female,Gold,Paid Search
36181,2023-08-28,IN,45,Female,Bronze,Paid Search
36182,2023-04-06,US,21,Male,Gold,Social
36183,2021-10-09,DE,38,Male,Bronze,Paid Search
36184,2022-11-22,DE,36,Female,Bronze,Paid Search
36185,2022-06-13,BR,28,Female,Silver,Paid Search
36186,2022-01-12,US,33,Male,Bronze,Organic
36187,2023-09-20,IN,30,Other,Bronze,Social
36188,2022-03-12,UK,18,Male,Bronze,Paid Search
36189,2021-05-08,CA,21,Female,Silver,Organic
36190,2022-03-24,BR,18,Male,Silver,Paid Search
36191,2022-07-20,CA,39,Male,Bronze,Organic
36192,2021-05-19,US,49,Male,Bronze,Referral
36193,2023-03-25,IN,50,Male,Gold,Paid Search
36194,2021-09-09,IN,29,Female,Gold,Social
36195,2021-04-12,AU,31,Female,Silver,Organic
36196,2022-08-12,IN,24,Female,Gold,Paid Search
36197,2021-06-26,US,35,Male,Bronze,Organic
36198,2023-05-07,CA,47,Female,Bronze,Organic
36199,2021-03-16,IN,47,Female,Silver,Paid Search
36200,2022-04-04,IN,33,Female,Gold,Social
36201,2021-02-26,CA,45,Female,Bronze,Organic
36202,2022-02-24,AU,26,Male,Bronze,Paid Search
36203,2023-10-19,CA,28,Male,Bronze,Organic
36204,2022-12-14,US,41,Male,Silver,Paid Search
36205,2022-08-09,US,29,Female,Silver,Social
36206,2021-06-22,AU,18,Female,Platinum,Paid Search
36207,2021-12-09,US,46,Male,Bronze,Organic
36208,2022-02-21,US,36,Female,Bronze,Paid Search
36209,2022-09-26,BR,44,Female,Bronze,Paid Search
36210,2021-08-16,IN,18,Female,Silver,Social
36211,2023-12-31,US,41,Female,Bronze,Organic
36212,2022-12-15,UK,42,Male,Bronze,Organic
36213,2021-12-08,IN,45,Male,Bronze,Referral
36214,2021-05-04,IN,26,Male,Bronze,Email
36215,2022-10-14,UK,21,Female,Bronze,Organic
36216,2022-05-06,AU,35,Female,Silver,Paid Search
36217,2023-01-08,US,31,Male,Bronze,Paid Search
36218,2022-10-15,US,53,Female,Bronze,Paid Search
36219,2022-12-03,BR,21,Male,Silver,Social
36220,2023-07-02,US,36,Female,Bronze,Referral
36221,2022-07-30,AU,43,Female,Silver,Social
36222,2023-03-05,US,43,Female,Bronze,Organic
36223,2022-01-29,UK,20,Male,Silver,Social
36224,2023-10-30,US,24,Female,Bronze,Paid Search
36225,2022-03-23,US,40,Female,Silver,Email
36226,2023-01-15,UK,28,Female,Bronze,Paid Search
36227,2023-12-30,AU,46,Male,Silver,Email
36228,2022-01-18,IN,54,Female,Bronze,Email
36229,2021-04-22,BR,29,Male,Bronze,Paid Search
36230,2021-09-11,US,26,Female,Silver,Referral
36231,2021-09-24,US,47,Male,Bronze,Social
36232,2021-03-03,BR,45,Female,Silver,Social
36233,2022-08-19,DE,29,Male,Bronze,Organic
36234,2021-10-31,US,26,Male,Bronze,Organic
36235,2021-04-17,US,23,Male,Bronze,Email
36236,2021-05-30,CA,61,Female,Silver,Social
36237,2021-10-27,US,49,Other,Silver,Organic
36238,2022-02-09,IN,36,Female,Bronze,Organic
36239,2023-12-04,BR,35,Female,Bronze,Organic
36240,2023-02-09,UK,39,Male,Bronze,Email
36241,2023-02-22,BR,28,Female,Gold,Paid Search
36242,2023-01-28,US,18,Female,Bronze,Organic
36243,2023-05-30,IN,27,Male,Bronze,Organic
36244,2021-12-15,US,29,Male,Silver,Paid Search
36245,2021-04-19,IN,32,Male,Bronze,Email
36246,2022-07-11,CA,31,Female,Bronze,Paid Search
36247,2021-01-02,BR,38,Male,Platinum,Organic
36248,2021-08-26,US,26,Male,Bronze,Organic
36249,2023-04-05,US,42,Male,Silver,Paid Search
36250,2022-07-05,IN,18,Female,Silver,Organic
36251,2023-01-27,US,35,Female,Bronze,Paid Search
36252,2022-07-13,US,36,Male,Bronze,Organic
36253,2022-08-18,CA,50,Female,Bronze,Referral
36254,2021-11-26,BR,44,Female,Bronze,Social
36255,2021-08-28,US,20,Male,Bronze,Social
36256,2021-10-12,BR,28,Male,Bronze,Paid Search
36257,2023-05-24,CA,41,Female,Bronze,Social
36258,2023-12-09,US,22,Male,Bronze,Paid Search
36259,2021-03-31,UK,48,Male,Bronze,Social
36260,2022-08-12,IN,18,Male,Bronze,Organic
36261,2022-05-31,US,50,Female,Bronze,Paid Search
36262,2022-09-08,US,44,Female,Silver,Organic
36263,2021-09-13,UK,34,Female,Bronze,Organic
36264,2021-01-09,US,41,Female,Bronze,Social
36265,2021-08-11,CA,33,Female,Bronze,Email
36266,2021-07-19,DE,30,Male,Bronze,Social
36267,2021-02-27,UK,40,Male,Bronze,Referral
36268,2022-01-26,IN,34,Female,Bronze,Organic
36269,2023-01-19,UK,36,Male,Bronze,Paid Search
36270,2023-11-24,BR,25,Male,Silver,Paid Search
36271,2022-12-21,UK,18,Female,Silver,Paid Search
36272,2021-07-11,US,31,Male,Bronze,Referral
36273,2022-02-01,DE,34,Female,Silver,Paid Search
36274,2021-11-29,US,25,Male,Bronze,Organic
36275,2021-08-21,BR,55,Female,Bronze,Email
36276,2023-12-21,IN,35,Female,Silver,Paid Search
36277,2022-12-19,US,35,Other,Gold,Paid Search
36278,2022-06-11,US,39,Female,Bronze,Paid Search
36279,2022-04-24,US,40,Male,Silver,Paid Search
36280,2021-12-15,IN,42,Male,Bronze,Social
36281,2022-04-02,US,37,Female,Bronze,Paid Search
36282,2022-11-26,AU,41,Female,Gold,Organic
36283,2023-10-14,UK,54,Male,Bronze,Organic
36284,2022-06-28,CA,44,Female,Bronze,Organic
36285,2021-07-22,US,49,Female,Gold,Email
36286,2023-11-15,IN,26,Male,Bronze,Paid Search
36287,2021-12-11,IN,20,Male,Bronze,Email
36288,2021-04-02,DE,46,Male,Bronze,Social
36289,2022-08-19,IN,46,Male,Bronze,Social
36290,2023-05-16,US,32,Female,Bronze,Organic
36291,2021-10-10,CA,38,Male,Bronze,Email
36292,2021-11-02,DE,21,Male,Silver,Organic
36293,2021-11-13,IN,41,Female,Bronze,Organic
36294,2023-06-03,BR,33,Male,Gold,Organic
36295,2023-11-15,US,46,Male,Bronze,Paid Search
36296,2023-07-18,IN,31,Female,Bronze,Organic
36297,2021-09-05,BR,29,Male,Bronze,Social
36298,2023-07-19,DE,34,Male,Gold,Organic
36299,2021-12-06,IN,29,Female,Silver,Email
36300,2023-08-08,US,42,Male,Gold,Referral
36301,2023-12-22,US,37,Female,Silver,Social
36302,2023-02-26,DE,37,Male,Bronze,Paid Search
36303,2023-11-12,IN,31,Female,Bronze,Organic
36304,2021-06-05,IN,49,Female,Silver,Email
36305,2022-12-19,IN,37,Male,Gold,Referral
36306,2021-02-26,US,37,Male,Bronze,Paid Search
36307,2022-12-16,UK,32,Female,Gold,Paid Search
36308,2022-01-09,IN,40,Male,Platinum,Paid Search
36309,2023-11-29,US,37,Female,Bronze,Referral
36310,2022-06-27,BR,31,Female,Bronze,Social
36311,2023-04-15,IN,27,Female,Bronze,Email
36312,2021-11-28,US,27,Female,Gold,Social
36313,2021-03-23,DE,44,Female,Silver,Referral
36314,2023-03-24,BR,35,Male,Silver,Organic
36315,2021-08-31,US,39,Female,Silver,Referral
36316,2023-03-03,BR,45,Male,Bronze,Social
36317,2022-05-24,UK,18,Female,Gold,Paid Search
36318,2023-12-01,US,45,Male,Silver,Paid Search
36319,2022-01-22,DE,25,Female,Bronze,Organic
36320,2022-03-15,UK,61,Male,Bronze,Email
36321,2023-03-22,BR,26,Male,Silver,Paid Search
36322,2023-05-11,BR,34,Male,Bronze,Social
36323,2021-05-18,UK,33,Female,Gold,Social
36324,2023-03-23,UK,23,Male,Bronze,Paid Search
36325,2022-06-23,US,61,Other,Bronze,Referral
36326,2023-12-19,CA,30,Male,Bronze,Organic
36327,2022-11-22,CA,18,Female,Bronze,Organic
36328,2023-04-28,AU,33,Other,Platinum,Organic
36329,2022-01-12,US,27,Other,Bronze,Paid Search
36330,2021-11-07,UK,38,Female,Bronze,Organic
36331,2023-05-10,AU,26,Male,Gold,Paid Search
36332,2021-01-17,DE,48,Male,Bronze,Paid Search
36333,2022-09-28,US,48,Female,Bronze,Organic
36334,2023-11-27,US,37,Female,Bronze,Paid Search
36335,2023-12-22,AU,65,Male,Bronze,Social
36336,2023-02-24,UK,24,Male,Silver,Organic
36337,2022-06-29,CA,21,Male,Silver,Paid Search
36338,2023-06-09,US,36,Male,Bronze,Referral
36339,2021-01-17,UK,35,Male,Bronze,Organic
36340,2023-05-19,BR,38,Male,Silver,Organic
36341,2021-07-28,UK,44,Female,Bronze,Paid Search
36342,2023-03-17,IN,43,Female,Bronze,Organic
36343,2022-01-17,US,33,Female,Gold,Paid Search
36344,2023-04-03,US,19,Male,Silver,Organic
36345,2022-10-23,US,26,Female,Bronze,Email
36346,2023-10-15,US,18,Other,Silver,Paid Search
36347,2023-05-13,UK,50,Female,Gold,Organic
36348,2023-09-28,BR,19,Male,Gold,Organic
36349,2021-06-15,AU,36,Male,Bronze,Social
36350,2022-02-20,US,36,Female,Bronze,Paid Search
36351,2022-04-24,US,33,Male,Bronze,Paid Search
36352,2021-02-03,US,39,Male,Silver,Paid Search
36353,2021-01-25,US,23,Male,Bronze,Email
36354,2021-02-12,DE,20,Female,Silver,Organic
36355,2023-04-21,IN,46,Female,Bronze,Paid Search
36356,2022-05-05,CA,24,Female,Bronze,Social
36357,2023-04-04,US,38,Male,Silver,Paid Search
36358,2023-07-04,UK,32,Other,Silver,Social
36359,2021-02-09,AU,39,Male,Platinum,Email
36360,2023-07-18,US,35,Female,Bronze,Social
36361,2021-09-05,AU,39,Male,Silver,Organic
36362,2022-03-19,CA,39,Other,Bronze,Paid Search
36363,2023-11-21,US,26,Female,Bronze,Email
36364,2021-11-27,IN,40,Male,Bronze,Email
36365,2023-10-27,US,45,Male,Gold,Email
36366,2022-07-09,DE,32,Female,Silver,Social
36367,2021-01-15,UK,38,Female,Bronze,Organic
36368,2023-07-01,US,28,Female,Bronze,Social
36369,2021-02-18,IN,42,Female,Bronze,Social
36370,2022-11-28,AU,35,Female,Silver,Organic
36371,2022-05-17,AU,34,Male,Bronze,Paid Search
36372,2021-06-03,CA,18,Other,Bronze,Organic
36373,2022-07-18,US,39,Female,Bronze,Email
36374,2022-02-01,IN,41,Male,Bronze,Paid Search
36375,2021-04-18,UK,49,Female,Bronze,Paid Search
36376,2022-09-01,US,20,Female,Bronze,Paid Search
36377,2021-02-18,BR,18,Male,Bronze,Organic
36378,2022-08-13,DE,43,Male,Bronze,Organic
36379,2021-09-05,US,49,Male,Bronze,Email
36380,2023-06-29,BR,39,Male,Bronze,Paid Search
36381,2023-11-07,DE,23,Female,Bronze,Organic
36382,2023-10-18,CA,21,Male,Gold,Organic
36383,2023-10-24,UK,30,Female,Bronze,Paid Search
36384,2021-04-21,AU,53,Male,Gold,Paid Search
36385,2022-07-13,BR,33,Male,Bronze,Organic
36386,2021-09-03,AU,50,Male,Bronze,Social
36387,2021-04-16,BR,18,Female,Bronze,Organic
36388,2022-03-06,UK,44,Male,Silver,Social
36389,2022-04-16,BR,30,Female,Bronze,Paid Search
36390,2021-11-21,IN,47,Female,Bronze,Email
36391,2021-05-06,US,40,Male,Bronze,Email
36392,2022-03-24,IN,32,Male,Bronze,Organic
36393,2021-06-20,US,47,Male,Bronze,Paid Search
36394,2021-02-14,US,45,Female,Gold,Paid Search
36395,2022-05-10,UK,38,Female,Gold,Paid Search
36396,2021-03-14,US,37,Male,Silver,Paid Search
36397,2023-11-24,US,27,Female,Bronze,Social
36398,2023-07-08,US,24,Male,Bronze,Referral
36399,2023-10-11,UK,30,Male,Bronze,Paid Search
36400,2021-04-23,IN,22,Male,Bronze,Organic
36401,2022-05-25,US,37,Female,Bronze,Referral
36402,2023-06-22,DE,45,Male,Gold,Organic
36403,2022-09-23,US,25,Female,Silver,Referral
36404,2021-12-02,DE,37,Female,Silver,Social
36405,2023-06-30,US,31,Male,Bronze,Paid Search
36406,2021-12-05,US,34,Other,Gold,Paid Search
36407,2023-12-03,IN,33,Female,Bronze,Email
36408,2021-04-21,BR,41,Female,Bronze,Organic
36409,2023-02-13,CA,18,Female,Bronze,Paid Search
36410,2021-01-15,DE,40,Female,Bronze,Paid Search
36411,2023-09-29,US,24,Female,Bronze,Organic
36412,2022-01-25,US,29,Male,Silver,Paid Search
36413,2021-01-23,DE,20,Female,Bronze,Organic
36414,2023-07-04,DE,32,Female,Bronze,Referral
36415,2023-11-26,IN,52,Male,Bronze,Organic
36416,2023-10-05,BR,25,Male,Bronze,Organic
36417,2022-06-16,AU,20,Other,Bronze,Paid Search
36418,2021-03-09,US,41,Female,Silver,Email
36419,2021-09-07,US,40,Female,Bronze,Paid Search
36420,2021-02-03,AU,43,Female,Bronze,Organic
36421,2021-02-18,CA,42,Male,Silver,Organic
36422,2021-06-23,US,40,Female,Bronze,Referral
36423,2022-09-09,BR,40,Male,Silver,Social
36424,2023-04-20,UK,26,Female,Bronze,Organic
36425,2022-10-03,UK,21,Male,Platinum,Organic
36426,2021-08-13,CA,27,Other,Bronze,Email
36427,2022-10-21,US,19,Male,Silver,Social
36428,2021-09-10,IN,28,Male,Silver,Paid Search
36429,2022-05-20,IN,27,Male,Bronze,Email
36430,2023-09-01,IN,55,Female,Bronze,Organic
36431,2021-05-28,US,45,Female,Gold,Organic
36432,2023-08-17,IN,30,Male,Bronze,Social
36433,2021-10-24,US,54,Male,Platinum,Social
36434,2023-01-04,UK,30,Female,Bronze,Referral
36435,2021-10-14,BR,26,Male,Gold,Paid Search
36436,2021-06-29,CA,54,Male,Bronze,Paid Search
36437,2022-05-09,IN,54,Male,Bronze,Social
36438,2022-02-22,IN,46,Female,Bronze,Paid Search
36439,2022-07-10,UK,40,Male,Bronze,Organic
36440,2021-09-16,AU,43,Male,Bronze,Paid Search
36441,2023-12-08,AU,36,Male,Silver,Paid Search
36442,2023-01-06,DE,49,Female,Silver,Paid Search
36443,2023-07-10,IN,56,Male,Bronze,Organic
36444,2023-05-05,US,49,Female,Bronze,Organic
36445,2023-03-04,US,46,Male,Bronze,Referral
36446,2021-06-05,US,19,Female,Silver,Organic
36447,2022-10-06,IN,44,Female,Platinum,Paid Search
36448,2023-09-11,US,28,Female,Gold,Organic
36449,2021-04-16,DE,20,Female,Platinum,Organic
36450,2022-05-22,US,32,Male,Silver,Email
36451,2021-07-21,CA,25,Female,Bronze,Organic
36452,2023-05-21,US,42,Female,Bronze,Social
36453,2023-10-17,BR,51,Female,Bronze,Social
36454,2021-02-26,US,29,Male,Bronze,Paid Search
36455,2023-05-28,US,37,Female,Silver,Organic
36456,2022-01-30,CA,19,Female,Silver,Organic
36457,2023-11-22,UK,44,Male,Bronze,Organic
36458,2021-01-17,US,51,Female,Silver,Paid Search
36459,2021-07-29,BR,29,Female,Silver,Organic
36460,2023-02-26,DE,37,Male,Bronze,Paid Search
36461,2023-05-03,IN,27,Female,Platinum,Referral
36462,2021-03-28,DE,28,Male,Gold,Referral
36463,2021-06-25,UK,37,Female,Bronze,Social
36464,2022-01-06,US,27,Other,Gold,Organic
36465,2021-02-08,BR,38,Male,Silver,Paid Search
36466,2023-05-07,BR,39,Other,Silver,Social
36467,2023-01-04,UK,31,Male,Silver,Social
36468,2023-04-01,IN,51,Female,Bronze,Paid Search
36469,2022-05-30,CA,39,Female,Silver,Email
36470,2022-12-03,US,43,Male,Bronze,Paid Search
36471,2022-09-20,AU,67,Female,Silver,Paid Search
36472,2023-01-30,AU,47,Male,Silver,Social
36473,2022-05-09,IN,54,Male,Silver,Paid Search
36474,2022-12-15,UK,29,Female,Bronze,Paid Search
36475,2022-12-08,DE,18,Female,Silver,Organic
36476,2022-12-04,CA,21,Female,Bronze,Organic
36477,2023-08-14,CA,42,Male,Platinum,Paid Search
36478,2022-01-18,DE,33,Male,Silver,Paid Search
36479,2023-08-21,CA,40,Male,Bronze,Paid Search
36480,2021-01-31,US,19,Male,Bronze,Email
36481,2022-06-17,IN,41,Other,Gold,Organic
36482,2022-04-29,BR,24,Female,Bronze,Organic
36483,2023-08-09,DE,28,Female,Silver,Organic
36484,2021-02-19,CA,39,Male,Bronze,Organic
36485,2021-08-26,IN,28,Male,Bronze,Organic
36486,2022-05-29,IN,35,Female,Bronze,Referral
36487,2023-06-12,US,25,Male,Bronze,Organic
36488,2022-05-24,DE,42,Female,Silver,Social
36489,2022-12-01,UK,47,Female,Bronze,Organic
36490,2021-07-15,AU,39,Male,Bronze,Social
36491,2023-10-30,IN,46,Male,Bronze,Email
36492,2023-05-09,IN,18,Male,Bronze,Referral
36493,2021-02-17,IN,38,Male,Bronze,Organic
36494,2023-02-11,BR,35,Female,Silver,Organic
36495,2021-05-22,UK,37,Female,Bronze,Organic
36496,2022-09-05,IN,45,Male,Bronze,Referral
36497,2023-02-15,US,31,Male,Bronze,Referral
36498,2023-10-11,AU,43,Female,Bronze,Email
36499,2021-03-19,DE,18,Female,Bronze,Paid Search
36500,2021-11-11,US,43,Female,Bronze,Paid Search
36501,2023-01-26,US,39,Female,Platinum,Paid Search
36502,2021-10-14,UK,44,Male,Gold,Social
36503,2023-02-20,DE,34,Female,Gold,Organic
36504,2021-07-20,US,23,Female,Bronze,Organic
36505,2021-06-29,US,51,Female,Bronze,Organic
36506,2022-08-20,UK,30,Male,Bronze,Paid Search
36507,2023-01-25,US,45,Female,Bronze,Paid Search
36508,2021-08-13,IN,32,Female,Bronze,Organic
36509,2023-08-15,BR,31,Female,Bronze,Organic
36510,2023-08-10,IN,60,Female,Platinum,Organic
36511,2021-03-30,US,42,Female,Gold,Email
36512,2021-11-30,IN,35,Female,Bronze,Organic
36513,2022-09-01,US,50,Male,Gold,Organic
36514,2022-06-22,CA,26,Male,Bronze,Organic
36515,2021-10-07,IN,43,Female,Bronze,Organic
36516,2022-08-03,IN,39,Female,Silver,Social
36517,2023-11-21,IN,45,Male,Silver,Paid Search
36518,2021-12-03,US,23,Female,Bronze,Organic
36519,2021-08-28,US,45,Female,Silver,Organic
36520,2023-03-20,US,27,Female,Silver,Organic
36521,2022-09-17,UK,40,Female,Bronze,Paid Search
36522,2023-01-28,UK,18,Female,Bronze,Organic
36523,2022-12-09,US,39,Male,Bronze,Referral
36524,2023-04-14,BR,55,Female,Bronze,Paid Search
36525,2023-03-10,US,26,Female,Silver,Social
36526,2022-10-26,BR,44,Male,Silver,Paid Search
36527,2022-05-13,US,37,Female,Gold,Paid Search
36528,2022-05-19,IN,35,Female,Silver,Social
36529,2021-10-18,IN,45,Male,Bronze,Email
36530,2022-05-07,DE,28,Female,Bronze,Email
36531,2022-10-25,US,36,Female,Bronze,Paid Search
36532,2023-02-24,DE,35,Male,Bronze,Social
36533,2023-04-27,IN,32,Male,Silver,Paid Search
36534,2022-02-17,CA,34,Female,Bronze,Paid Search
36535,2023-03-14,UK,27,Female,Bronze,Paid Search
36536,2022-04-24,CA,24,Male,Bronze,Paid Search
36537,2022-01-28,BR,41,Male,Bronze,Organic
36538,2021-06-29,IN,36,Female,Bronze,Paid Search
36539,2021-10-19,US,29,Female,Bronze,Paid Search
36540,2023-01-15,US,44,Female,Silver,Paid Search
36541,2021-08-25,US,29,Female,Bronze,Email
36542,2021-03-26,UK,31,Male,Bronze,Paid Search
36543,2021-10-25,DE,41,Male,Silver,Referral
36544,2023-12-21,UK,32,Male,Bronze,Social
36545,2021-06-14,US,49,Male,Silver,Paid Search
36546,2021-06-07,IN,48,Female,Silver,Email
36547,2022-03-18,CA,42,Female,Bronze,Paid Search
36548,2022-02-24,CA,53,Female,Bronze,Social
36549,2023-10-05,UK,47,Female,Silver,Paid Search
36550,2021-09-18,US,43,Male,Silver,Organic
36551,2022-04-02,IN,47,Male,Bronze,Organic
36552,2021-11-15,US,46,Male,Bronze,Paid Search
36553,2021-10-01,DE,57,Female,Bronze,Organic
36554,2021-12-20,IN,33,Male,Bronze,Organic
36555,2021-10-09,US,34,Female,Bronze,Paid Search
36556,2023-02-26,US,36,Female,Platinum,Paid Search
36557,2023-05-16,US,46,Male,Bronze,Social
36558,2021-07-13,BR,23,Female,Bronze,Organic
36559,2022-06-28,US,35,Female,Bronze,Organic
36560,2021-10-16,IN,43,Male,Silver,Email
36561,2023-08-09,UK,22,Male,Bronze,Organic
36562,2021-04-21,CA,30,Male,Bronze,Paid Search
36563,2022-03-25,AU,31,Female,Silver,Referral
36564,2021-12-29,US,39,Male,Silver,Paid Search
36565,2022-02-02,US,44,Female,Bronze,Organic
36566,2023-10-28,CA,18,Male,Silver,Referral
36567,2022-08-16,IN,40,Male,Gold,Organic
36568,2022-02-21,IN,29,Male,Bronze,Organic
36569,2023-06-04,DE,18,Female,Bronze,Paid Search
36570,2023-05-02,AU,18,Female,Bronze,Organic
36571,2021-06-08,US,24,Female,Silver,Paid Search
36572,2022-05-21,UK,28,Female,Silver,Paid Search
36573,2022-03-28,UK,45,Male,Silver,Referral
36574,2022-05-08,UK,34,Female,Bronze,Email
36575,2022-01-18,IN,35,Male,Bronze,Email
36576,2023-06-22,AU,27,Male,Silver,Email
36577,2023-12-27,US,38,Male,Bronze,Organic
36578,2021-01-30,BR,49,Male,Silver,Email
36579,2023-07-28,DE,27,Female,Silver,Paid Search
36580,2023-08-06,BR,45,Female,Bronze,Social
36581,2022-02-05,CA,41,Female,Bronze,Organic
36582,2022-06-16,DE,59,Male,Gold,Email
36583,2021-04-22,US,23,Female,Bronze,Social
36584,2022-01-20,UK,42,Male,Bronze,Paid Search
