transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
54506,2021-06-29 11:27:05,70170,1745.0,1,0.0,30.65,18,0
54507,2023-01-19 22:33:09,6708,1377.0,1,0.15,70.75,0,0
54508,2023-09-19 15:16:43,48951,1949.0,1,0.15,45.5,43,0
54509,2021-01-09 12:02:25,42099,1346.0,1,0.0,137.71,13,0
54510,2023-02-09 23:42:52,53503,955.0,1,0.0,13.06,4,0
54511,2022-05-21 07:41:24,65893,,1,0.0,,0,0
54512,2021-01-06 08:18:25,6372,329.0,1,0.0,75.55,23,0
54513,2021-07-26 18:27:19,39248,1520.0,1,0.0,25.84,33,0
54514,2022-02-06 02:35:34,88140,76.0,1,0.0,77.61,36,0
54515,2023-08-11 21:23:11,5298,1436.0,2,0.0,193.38,0,0
54516,2023-03-15 20:03:55,29202,732.0,1,0.0,-128.28,1,1
54517,2021-08-29 19:10:56,15770,,1,0.0,,28,0
54518,2023-06-11 14:08:37,75161,1841.0,1,0.05,73.14,0,0
54519,2022-01-26 08:09:07,70934,360.0,1,0.0,40.26,46,0
54520,2022-12-17 17:24:32,24775,554.0,1,0.0,97.97,23,0
54521,2022-10-26 19:42:49,7861,,1,0.0,,40,0
54522,2023-02-08 20:58:25,36298,73.0,1,0.0,55.22,20,0
54523,2021-02-09 16:26:53,91709,1737.0,1,0.0,73.34,0,0
54524,2021-04-09 11:13:02,11538,1786.0,1,0.0,11.89,49,0
54525,2023-08-28 21:06:24,97658,724.0,1,0.0,83.16,8,0
54526,2022-10-06 00:30:05,49504,39.0,4,0.0,151.6,29,0
54527,2022-09-26 15:06:57,76235,1710.0,1,0.0,124.29,32,0
54528,2021-01-07 13:25:35,35197,,4,0.0,,0,0
54529,2023-04-14 16:46:12,69188,1291.0,4,0.2,148.26,48,0
54530,2022-09-16 15:08:28,67720,1195.0,1,0.0,40.29,10,0
54531,2023-06-06 13:05:21,7302,582.0,2,0.0,92.7,36,0
54532,2022-11-30 12:12:44,57573,1093.0,1,0.0,71.1,0,0
54533,2023-04-30 06:39:22,68801,899.0,1,0.05,167.82,10,0
54534,2023-09-25 12:34:46,71329,1197.0,1,0.0,87.28,25,0
54535,2022-03-18 04:26:55,50143,903.0,1,0.1,59.87,14,0
54536,2023-07-02 17:35:20,85637,392.0,2,0.0,23.88,5,0
54537,2023-01-11 11:43:59,72329,426.0,1,0.1,6.01,16,0
54538,2022-05-02 01:40:49,39536,1737.0,1,0.05,69.67,47,0
54539,2021-02-03 03:11:03,95117,1202.0,1,0.05,57.19,13,0
54540,2023-08-04 12:43:08,82400,1844.0,1,0.1,75.32,17,0
54541,2022-04-17 14:28:25,69419,1705.0,1,0.2,61.21,11,0
54542,2023-12-02 00:55:43,30801,104.0,1,0.15,6.78,18,0
54543,2023-12-15 11:16:22,87896,1491.0,1,0.1,216.05,0,0
54544,2021-02-28 06:20:53,49854,1658.0,1,0.0,197.11,37,0
54545,2023-03-04 13:20:43,45674,1092.0,1,0.0,27.83,27,0
54546,2023-04-13 08:55:12,29513,1147.0,1,0.05,50.94,0,0
54547,2022-06-11 21:06:34,58227,631.0,1,0.0,36.14,15,0
54548,2023-06-10 12:02:11,43644,528.0,1,0.0,152.74,5,0
54549,2023-04-29 15:09:55,52749,425.0,1,0.05,49.67,35,0
54550,2021-04-22 21:38:41,70629,,2,0.1,,3,0
54551,2023-07-13 17:32:37,18796,1405.0,1,0.1,121.48,31,0
54552,2022-01-01 16:54:17,80214,420.0,2,0.0,29.06,17,0
54553,2023-06-06 06:44:11,21348,,1,0.15,,0,0
54554,2021-01-09 21:40:58,5234,1402.0,1,0.0,11.62,18,0
54555,2021-06-07 10:55:04,89170,16.0,1,0.0,15.92,45,0
54556,2022-06-18 19:50:44,58418,1436.0,1,0.05,91.86,15,0
54557,2022-02-28 00:14:26,41938,397.0,3,0.0,250.65,0,0
54558,2021-10-30 08:43:05,83844,1300.0,2,0.0,152.34,18,0
54559,2021-12-31 18:14:58,95283,1497.0,1,0.1,53.97,36,0
54560,2021-07-11 18:24:41,66446,201.0,1,0.1,35.2,18,0
54561,2023-09-18 13:07:31,43760,214.0,1,0.0,118.06,0,0
54562,2022-08-16 22:23:46,91941,1007.0,3,0.0,684.78,28,0
54563,2022-11-26 00:40:47,49732,1198.0,4,0.1,331.34,0,0
54564,2021-12-15 09:10:32,10420,178.0,1,0.05,64.09,21,0
54565,2023-01-30 15:25:15,15374,1061.0,1,0.15,121.67,27,0
54566,2021-03-21 02:42:35,7702,1407.0,1,0.05,13.68,47,0
54567,2021-06-06 07:29:00,84739,1602.0,1,0.15,32.95,0,0
54568,2022-09-26 23:17:47,37595,1147.0,2,0.15,91.15,0,0
54569,2021-07-15 13:50:21,22000,231.0,1,0.05,89.07,27,0
54570,2022-10-19 09:03:47,51399,626.0,1,0.0,33.63,18,0
54571,2023-01-15 00:47:01,37982,1208.0,1,0.0,25.42,42,0
54572,2022-12-10 14:23:21,66953,381.0,1,0.1,19.06,25,0
54573,2022-08-20 08:10:43,65963,1062.0,1,0.0,19.32,46,0
54574,2023-05-17 18:09:23,3617,1704.0,1,0.2,42.12,18,0
54575,2023-04-23 09:16:36,9775,,1,0.05,,0,0
54576,2022-01-20 00:48:16,88487,181.0,1,0.0,53.1,35,0
54577,2023-10-07 21:21:28,59757,1588.0,1,0.15,145.8,36,0
54578,2021-03-22 16:53:39,91577,133.0,1,0.0,112.91,37,0
54579,2021-02-11 21:05:34,32402,,3,0.0,,1,0
54580,2023-04-22 19:18:51,23977,20.0,1,0.0,123.17,0,0
54581,2021-10-31 08:41:08,84188,917.0,4,0.1,309.31,50,0
54582,2023-02-04 01:03:06,23047,817.0,4,0.0,374.84,17,0
54583,2023-10-05 08:35:42,26102,1514.0,1,0.0,7.67,0,0
54584,2023-03-10 04:22:25,87232,1530.0,1,0.0,100.19,6,0
54585,2022-03-16 14:34:11,7498,793.0,1,0.1,-54.94,31,1
54586,2021-08-16 02:53:47,13781,1556.0,1,0.0,17.39,40,0
54587,2023-04-14 16:24:45,9407,930.0,1,0.0,8.97,38,0
54588,2021-01-04 10:31:52,3977,1774.0,1,0.0,14.43,13,0
54589,2022-04-10 10:57:21,38474,1064.0,2,0.2,256.13,7,0
54590,2022-11-29 12:43:07,57026,1641.0,1,0.1,47.79,47,0
54591,2022-12-13 21:31:01,12612,233.0,3,0.0,464.43,0,0
54592,2022-07-10 01:38:24,59372,,1,0.1,,49,0
54593,2022-01-23 10:25:37,42119,1270.0,3,0.2,106.85,41,0
54594,2023-10-29 14:58:19,90456,,1,0.0,,0,0
54595,2023-01-24 18:12:02,41626,1506.0,1,0.0,24.39,36,0
54596,2022-05-08 00:40:24,83278,356.0,2,0.0,67.06,33,0
54597,2023-10-10 16:49:50,31439,1795.0,1,0.0,43.86,50,0
54598,2021-12-03 17:29:56,54835,1700.0,1,0.0,76.35,25,0
54599,2022-12-04 09:53:47,68381,420.0,1,0.0,14.53,18,0
54600,2022-04-28 14:11:08,15058,412.0,1,0.0,203.07,9,0
54601,2021-08-28 21:10:20,30617,,1,0.0,,9,0
54602,2022-07-05 03:37:17,60398,627.0,1,0.0,119.38,38,0
54603,2021-01-26 23:44:09,28189,,1,0.2,,0,0
54604,2022-04-27 08:18:39,42403,1698.0,1,0.0,46.12,0,0
54605,2022-06-07 23:44:22,95531,1256.0,1,0.0,36.77,40,0
54606,2023-09-11 20:00:49,74207,152.0,1,0.0,53.33,3,0
54607,2021-07-14 06:15:16,83710,1135.0,3,0.0,264.72,38,0
54608,2021-09-07 20:20:54,18923,1992.0,1,0.0,29.21,9,0
54609,2023-02-07 13:17:45,27356,936.0,1,0.15,66.04,17,0
54610,2022-11-07 11:04:51,57663,212.0,1,0.0,54.47,18,0
54611,2023-06-28 16:20:04,83091,751.0,1,0.1,19.6,17,0
54612,2022-11-13 12:55:06,37598,,1,0.0,,15,0
54613,2022-04-18 06:34:50,79881,1668.0,1,0.0,100.21,36,0
54614,2023-01-05 23:23:45,64513,1238.0,1,0.0,118.41,17,0
54615,2022-08-24 14:38:04,39182,1533.0,1,0.1,12.45,0,0
54616,2021-09-26 20:38:00,89206,217.0,1,0.05,33.89,14,0
54617,2022-09-16 04:26:13,37307,1042.0,1,0.0,118.46,6,0
54618,2022-02-17 07:09:27,71186,634.0,3,0.0,-362.07,0,1
54619,2022-06-17 20:00:13,60406,,1,0.05,,0,0
54620,2022-11-06 10:52:32,78868,305.0,1,0.1,61.8,25,0
54621,2023-07-13 06:15:32,5661,106.0,2,0.0,202.76,2,0
54622,2023-01-21 10:59:33,30941,5.0,1,0.15,61.62,30,0
54623,2023-11-22 05:35:01,47431,1212.0,1,0.05,16.32,10,0
54624,2022-09-06 06:51:09,42015,,1,0.0,,33,0
54625,2022-03-11 22:54:33,92954,805.0,1,0.1,106.79,0,0
54626,2021-06-21 17:06:44,37848,,2,0.05,,36,0
54627,2022-09-25 13:46:30,22597,812.0,1,0.05,144.86,38,0
54628,2022-02-08 06:40:29,70055,682.0,1,0.0,21.86,45,0
54629,2021-04-03 13:07:25,57628,1769.0,1,0.0,54.01,2,0
54630,2022-02-14 00:22:36,90648,696.0,3,0.0,60.21,9,0
54631,2022-02-26 19:26:32,83066,1468.0,1,0.2,71.42,0,0
54632,2021-11-27 21:41:45,99294,124.0,1,0.0,116.12,4,0
54633,2021-08-18 01:49:29,5289,1607.0,1,0.0,20.75,0,0
54634,2023-04-27 03:25:30,65762,,1,0.0,,38,0
54635,2022-05-10 22:41:46,53347,238.0,1,0.05,25.65,40,0
54636,2022-12-25 06:11:29,46143,728.0,1,0.0,18.71,20,0
54637,2023-04-22 00:24:07,80788,864.0,1,0.1,52.65,31,0
54638,2023-01-30 07:23:08,44856,,1,0.15,,32,0
54639,2023-06-21 01:04:24,89658,1174.0,1,0.0,101.99,0,0
54640,2021-11-13 15:19:52,14675,1381.0,1,0.0,220.24,0,0
54641,2022-12-14 20:58:24,32581,1358.0,1,0.0,35.12,47,0
54642,2023-04-19 21:08:36,60285,,1,0.2,,12,0
54643,2022-11-20 13:18:12,22960,1270.0,1,0.0,44.52,50,0
54644,2022-06-07 00:44:45,21696,1509.0,1,0.0,76.8,25,0
54645,2022-01-23 17:38:05,28668,203.0,1,0.05,109.7,46,0
54646,2023-08-27 19:39:15,80517,780.0,1,0.0,59.35,39,0
54647,2023-01-29 08:34:48,86432,1275.0,2,0.0,154.44,25,0
54648,2022-03-20 06:07:09,78540,593.0,1,0.0,115.79,39,0
54649,2022-06-03 18:19:11,56593,602.0,2,0.0,163.0,2,0
54650,2022-12-31 14:24:14,52302,421.0,1,0.0,124.6,8,0
54651,2022-06-11 05:26:30,95197,1222.0,1,0.0,15.91,6,0
54652,2021-11-06 15:54:36,26753,1901.0,3,0.0,174.78,4,0
54653,2021-06-23 20:23:49,86903,278.0,1,0.1,30.04,0,0
54654,2022-02-28 05:22:18,1905,1194.0,1,0.1,60.67,41,0
54655,2021-11-09 12:42:43,74579,232.0,1,0.0,91.28,0,0
54656,2022-08-29 02:48:44,24013,1948.0,1,0.2,15.62,31,0
54657,2021-03-01 03:03:39,91058,1995.0,1,0.0,70.87,0,0
54658,2022-10-31 13:11:33,42861,1687.0,1,0.05,71.14,9,0
54659,2023-12-21 06:54:31,50042,937.0,1,0.0,122.5,0,0
54660,2022-10-21 17:27:17,22568,,2,0.05,,38,0
54661,2023-08-20 19:29:18,74438,913.0,1,0.1,12.65,8,0
54662,2022-02-22 08:06:15,78452,1775.0,1,0.0,20.35,7,0
54663,2023-10-26 17:49:30,81805,1759.0,1,0.0,98.23,0,0
54664,2022-10-23 10:44:31,3494,1713.0,2,0.2,141.39,4,0
54665,2022-11-28 04:08:35,25635,122.0,1,0.1,111.31,0,0
54666,2022-06-21 19:43:13,78563,800.0,1,0.1,124.08,42,0
54667,2022-02-25 16:29:18,43891,1103.0,1,0.0,32.64,13,0
54668,2022-11-16 01:52:15,12246,1507.0,3,0.0,92.28,4,0
54669,2022-02-17 06:57:39,72755,1040.0,1,0.0,95.18,13,0
54670,2022-06-12 19:27:53,14287,1000.0,1,0.05,28.2,0,0
54671,2022-07-18 22:12:36,84338,93.0,2,0.0,162.34,0,0
54672,2021-10-01 16:04:34,68910,1476.0,1,0.15,120.44,5,0
54673,2023-08-15 02:11:20,25495,,1,0.0,,4,0
54674,2021-07-18 13:55:14,70348,222.0,1,0.0,80.73,0,0
54675,2021-01-10 00:53:09,89612,1569.0,1,0.05,43.95,37,0
54676,2021-03-30 11:20:45,42103,1663.0,1,0.05,152.48,15,0
54677,2022-02-15 18:56:53,58637,1914.0,1,0.0,29.14,0,0
54678,2022-08-11 03:26:39,34550,680.0,1,0.05,41.49,0,0
54679,2023-11-13 22:47:30,99291,1811.0,1,0.0,88.94,38,0
54680,2022-11-06 07:43:58,29599,614.0,1,0.15,44.36,0,0
54681,2021-12-14 22:43:04,80910,895.0,1,0.0,7.65,0,0
54682,2022-04-17 11:38:18,76940,885.0,1,0.05,110.82,36,0
54683,2022-07-01 01:12:26,62632,,1,0.05,,0,0
54684,2021-12-05 09:03:00,42144,1286.0,3,0.1,-36.18,9,1
54685,2023-05-20 11:42:33,77302,677.0,1,0.0,25.06,33,0
54686,2021-09-27 18:37:46,72836,1527.0,1,0.0,77.05,40,0
54687,2021-12-09 05:07:20,99743,411.0,2,0.0,271.82,28,0
54688,2023-12-07 13:56:41,79825,1465.0,1,0.1,118.3,11,0
54689,2022-09-04 13:12:30,1261,,1,0.1,,38,0
54690,2023-10-19 06:18:43,26897,227.0,3,0.0,241.32,8,0
54691,2021-04-05 01:53:09,78631,1880.0,2,0.0,53.46,10,0
54692,2021-07-17 14:58:10,60553,591.0,1,0.05,155.89,0,0
54693,2023-05-05 12:14:42,6588,1329.0,1,0.0,110.08,32,0
54694,2021-10-22 16:43:23,41025,1462.0,1,0.0,76.27,7,0
54695,2021-07-14 07:25:13,77129,300.0,1,0.1,68.7,7,0
54696,2023-03-27 05:29:25,29308,984.0,1,0.0,56.13,25,0
54697,2022-06-05 16:31:52,57469,1612.0,1,0.0,38.78,0,0
54698,2022-02-10 06:18:09,4729,1735.0,4,0.1,712.69,0,0
54699,2023-04-03 21:31:31,27052,1608.0,1,0.05,54.2,49,0
54700,2022-12-18 23:51:04,8237,839.0,1,0.0,70.23,0,0
54701,2023-08-29 19:57:27,37717,1960.0,1,0.0,251.08,31,0
54702,2021-08-12 22:35:00,41621,1883.0,1,0.0,24.83,47,0
54703,2023-03-21 16:30:01,2582,1544.0,1,0.0,103.33,35,0
54704,2022-07-23 12:35:27,28792,1994.0,1,0.0,69.02,16,0
54705,2022-12-13 16:20:28,90648,1785.0,2,0.1,126.4,34,0
54706,2023-06-01 20:11:27,19342,630.0,1,0.0,47.27,33,0
54707,2023-01-22 01:42:59,63526,1226.0,1,0.15,162.5,18,0
54708,2023-04-01 12:25:22,42430,1334.0,2,0.0,78.44,0,0
54709,2022-07-20 04:42:27,50456,620.0,1,0.0,85.64,49,0
54710,2022-06-19 03:30:40,54058,1447.0,2,0.0,37.76,0,0
54711,2022-03-28 13:12:51,65155,623.0,1,0.0,61.36,36,0
54712,2022-09-10 06:51:18,72087,747.0,1,0.0,41.36,12,0
54713,2023-08-31 15:50:41,17159,,1,0.0,,18,0
54714,2021-09-14 08:01:44,66021,555.0,3,0.0,54.18,40,0
54715,2022-02-21 05:25:38,33625,1104.0,1,0.05,47.51,29,0
54716,2022-11-08 17:46:04,3109,,3,0.2,,0,0
54717,2021-11-27 22:09:20,10625,1254.0,2,0.0,33.32,9,0
54718,2023-11-20 00:11:46,68041,1190.0,1,0.05,94.4,43,0
54719,2023-10-17 07:57:25,53965,,2,0.0,,0,0
54720,2022-11-27 07:47:57,11282,260.0,1,0.0,126.65,37,0
54721,2022-12-18 12:15:21,78605,508.0,4,0.05,64.49,0,0
54722,2023-12-31 16:04:08,88104,875.0,2,0.0,230.74,0,0
54723,2021-12-05 01:37:54,57419,187.0,2,0.05,149.85,28,0
54724,2022-08-30 16:56:56,56204,1863.0,1,0.05,97.02,33,0
54725,2021-11-03 20:19:46,699,885.0,1,0.0,116.65,40,0
54726,2022-11-03 05:50:05,98767,1962.0,1,0.0,73.34,19,0
54727,2021-12-21 05:49:26,29974,1000.0,1,0.15,25.23,45,0
54728,2022-09-08 16:01:30,5007,885.0,2,0.15,198.3,0,0
54729,2022-02-24 23:42:51,83151,1752.0,1,0.2,76.66,47,0
54730,2022-07-25 00:41:18,35285,206.0,1,0.15,43.51,36,0
54731,2021-06-08 15:10:25,70594,,1,0.0,,33,0
54732,2021-01-28 12:02:35,88648,890.0,1,0.1,93.23,32,0
54733,2021-09-23 07:53:09,52194,312.0,1,0.0,61.86,27,0
54734,2021-01-16 14:11:07,91859,1925.0,2,0.0,129.84,23,0
54735,2023-10-31 18:42:50,91251,1374.0,1,0.0,-50.49,0,1
54736,2022-05-15 23:08:35,43386,1347.0,1,0.0,76.32,41,0
54737,2021-05-02 19:45:41,54550,639.0,1,0.0,38.4,19,0
54738,2023-04-27 08:04:19,47631,1756.0,1,0.0,78.13,11,0
54739,2023-03-12 19:10:15,3163,269.0,1,0.0,121.81,6,0
54740,2022-11-01 18:13:49,33367,1817.0,1,0.0,13.56,20,0
54741,2023-07-09 04:37:53,75411,800.0,2,0.05,-261.95,29,1
54742,2021-01-03 11:56:05,13987,265.0,1,0.0,33.43,0,0
54743,2021-01-30 23:45:37,18134,1512.0,1,0.0,125.59,23,0
54744,2023-02-28 06:29:07,43637,,1,0.0,,0,0
54745,2022-03-20 14:46:17,91991,1300.0,1,0.0,76.17,17,0
54746,2021-09-18 03:23:47,2641,1320.0,1,0.0,23.57,36,0
54747,2023-09-13 06:18:49,42872,508.0,1,0.05,16.12,24,0
54748,2023-09-25 07:41:05,34233,1910.0,1,0.1,14.57,41,0
54749,2022-03-15 16:12:44,38663,1182.0,1,0.05,62.65,29,0
54750,2021-01-17 05:35:32,9605,540.0,1,0.0,21.29,8,0
54751,2023-06-16 13:48:28,94559,1908.0,4,0.0,200.2,26,0
54752,2023-05-04 07:03:10,58824,1465.0,1,0.05,124.87,5,0
54753,2022-06-25 18:07:16,36661,1738.0,2,0.0,114.62,19,0
54754,2023-10-02 13:51:03,91311,764.0,1,0.1,16.41,6,0
54755,2021-12-12 11:10:30,6990,632.0,2,0.0,40.6,42,0
54756,2021-09-25 13:30:59,36236,146.0,3,0.0,32.43,0,0
54757,2022-08-27 20:41:00,61050,1182.0,1,0.15,56.06,23,0
54758,2022-06-18 18:20:29,9195,1019.0,1,0.0,68.28,34,0
54759,2023-12-20 20:07:09,85653,315.0,2,0.15,130.15,48,0
54760,2023-01-14 20:37:02,33270,310.0,3,0.0,458.91,0,0
54761,2021-04-20 11:01:03,186,101.0,1,0.15,31.08,13,0
54762,2021-05-25 14:07:28,74218,1739.0,1,0.0,42.42,39,0
54763,2023-02-07 06:33:33,65853,,2,0.0,,0,0
54764,2021-11-11 11:02:04,70501,1792.0,1,0.0,305.81,48,0
54765,2022-11-06 09:36:11,605,48.0,1,0.05,23.87,17,0
54766,2022-08-16 14:30:51,44540,1419.0,1,0.0,96.23,0,0
54767,2021-08-24 00:49:17,49070,703.0,1,0.0,93.92,0,0
54768,2023-12-21 08:45:39,36153,1784.0,1,0.0,78.81,41,0
54769,2022-03-14 00:43:01,11499,1937.0,1,0.0,49.63,7,0
54770,2022-10-19 18:28:51,21697,128.0,1,0.0,190.41,28,0
54771,2021-12-17 05:06:37,60724,,1,0.0,,0,0
54772,2022-03-17 14:55:43,79413,547.0,1,0.15,-169.35,24,1
54773,2023-11-14 22:48:15,52496,,1,0.0,,45,0
54774,2022-12-09 19:39:17,5901,1214.0,3,0.0,112.53,27,0
54775,2023-09-19 21:55:20,35327,825.0,1,0.0,81.46,27,0
54776,2022-04-14 11:14:25,97478,1786.0,1,0.0,11.89,0,0
54777,2023-04-16 18:19:00,91556,1684.0,2,0.0,78.54,0,0
54778,2021-06-10 22:07:17,4624,1694.0,1,0.15,17.6,0,0
54779,2023-07-23 07:11:59,50993,75.0,1,0.0,28.14,0,0
54780,2022-06-04 19:22:12,66672,,1,0.0,,7,0
54781,2023-05-14 18:53:02,98026,1735.0,1,0.05,188.07,34,0
54782,2021-04-08 21:29:47,69083,1547.0,2,0.1,62.48,0,0
54783,2023-09-24 15:09:14,58136,745.0,1,0.2,13.08,47,0
54784,2021-09-02 12:45:47,17703,1293.0,3,0.1,22.38,20,0
54785,2022-01-04 06:37:02,92989,1542.0,1,0.05,106.67,10,0
54786,2021-04-13 19:17:03,86228,863.0,1,0.1,26.35,28,0
54787,2022-07-18 15:08:46,45551,451.0,3,0.0,102.66,17,0
54788,2023-05-10 19:45:35,82111,1287.0,1,0.15,59.02,31,0
54789,2023-04-02 13:37:13,56334,1481.0,1,0.0,65.06,25,0
54790,2023-08-24 04:39:23,19530,1638.0,1,0.0,15.87,14,0
54791,2021-02-13 10:31:51,64870,425.0,1,0.0,-52.28,0,1
54792,2021-12-25 22:00:10,2791,1298.0,1,0.05,25.32,18,0
54793,2021-11-06 09:17:09,9850,1086.0,1,0.15,113.6,45,0
54794,2022-08-01 04:39:13,93341,951.0,4,0.2,115.39,27,0
54795,2023-09-22 10:44:47,40297,8.0,1,0.0,121.82,5,0
54796,2023-01-01 19:57:42,50717,606.0,2,0.0,316.04,29,0
54797,2021-10-03 16:17:17,94254,1574.0,1,0.0,18.52,0,0
54798,2022-06-04 15:16:07,37781,833.0,1,0.0,35.27,10,0
54799,2023-05-14 17:54:04,58146,1145.0,1,0.2,41.78,0,0
54800,2022-11-25 02:34:55,88504,1995.0,2,0.15,120.48,31,0
54801,2022-09-10 10:49:18,65663,1263.0,2,0.0,93.46,0,0
54802,2022-09-12 16:45:21,8952,1209.0,1,0.05,13.98,33,0
54803,2021-08-16 07:04:10,63825,1739.0,1,0.0,42.42,10,0
54804,2021-04-22 18:19:43,84733,334.0,4,0.0,292.32,46,0
54805,2022-01-31 19:25:59,85644,949.0,1,0.0,35.8,9,0
54806,2022-01-04 11:30:36,7299,69.0,3,0.1,263.82,4,0
54807,2023-03-03 11:57:26,69189,1542.0,1,0.2,89.82,0,0
54808,2023-01-27 00:48:14,77455,225.0,1,0.0,49.62,0,0
54809,2023-11-23 19:00:28,53581,772.0,3,0.0,59.73,36,0
54810,2023-01-26 22:06:51,66224,1328.0,2,0.0,505.82,14,0
54811,2023-07-22 17:04:55,58274,386.0,1,0.0,28.55,29,0
54812,2021-09-05 14:16:34,21887,1300.0,1,0.0,76.17,37,0
54813,2021-03-20 06:13:53,33628,905.0,1,0.0,87.67,45,0
54814,2021-07-03 06:20:05,73448,1737.0,2,0.1,132.01,34,0
54815,2022-06-28 23:51:04,72714,,1,0.0,,8,0
54816,2021-07-03 07:34:35,39316,1884.0,2,0.1,73.1,0,0
54817,2023-07-15 00:42:35,15848,1631.0,1,0.0,57.23,0,0
54818,2021-06-10 19:11:01,77129,772.0,4,0.0,79.64,0,0
54819,2021-08-18 19:13:58,28764,1637.0,1,0.0,99.7,19,0
54820,2022-06-01 05:38:35,80523,1188.0,3,0.0,121.2,43,0
54821,2021-09-12 19:51:58,25672,418.0,1,0.0,166.55,8,0
54822,2022-06-09 13:22:13,32241,98.0,3,0.0,238.2,0,0
54823,2023-02-15 05:54:23,41650,,1,0.1,,49,0
54824,2021-07-14 22:08:04,57696,1561.0,1,0.0,106.46,1,0
54825,2022-03-22 07:24:02,88875,1321.0,1,0.2,111.94,0,0
54826,2021-02-10 05:37:51,20812,35.0,3,0.0,341.01,20,0
54827,2021-07-09 03:47:31,26284,920.0,1,0.0,36.58,38,0
54828,2022-06-23 11:59:27,88347,1790.0,1,0.0,7.97,26,0
54829,2023-04-01 20:56:59,49013,1017.0,4,0.0,99.4,0,0
54830,2023-07-21 00:38:58,15979,125.0,1,0.2,11.98,45,0
54831,2021-11-22 08:30:38,94975,695.0,3,0.0,281.37,4,0
54832,2021-10-24 06:42:11,69699,571.0,1,0.1,21.36,0,0
54833,2022-09-05 21:27:49,98327,1779.0,1,0.1,86.55,18,0
54834,2022-03-16 19:29:54,34128,1184.0,4,0.0,214.88,17,0
54835,2023-11-18 15:47:49,77268,483.0,1,0.0,44.26,0,0
54836,2022-01-29 11:58:18,79187,1345.0,1,0.05,25.68,45,0
54837,2023-09-19 22:40:33,42871,864.0,1,0.0,58.5,39,0
54838,2021-11-12 10:55:01,47998,1631.0,1,0.05,54.37,20,0
54839,2021-11-18 19:34:04,84826,1600.0,1,0.0,55.06,0,0
54840,2022-02-21 10:58:27,40614,506.0,1,0.0,38.04,3,0
54841,2023-04-22 04:22:14,68626,401.0,1,0.0,59.81,30,0
54842,2022-11-06 14:14:54,31300,176.0,1,0.0,24.94,21,0
54843,2022-05-02 18:08:04,18240,1319.0,1,0.15,25.29,8,0
54844,2021-08-10 18:38:57,77423,309.0,1,0.0,98.88,33,0
54845,2021-07-14 18:48:59,32402,1673.0,1,0.0,81.9,19,0
54846,2022-02-15 07:27:26,91263,998.0,1,0.05,70.95,22,0
54847,2023-09-09 11:18:02,19113,1491.0,2,0.0,480.12,17,0
54848,2021-11-10 00:50:53,53067,290.0,1,0.0,109.97,25,0
54849,2021-05-19 01:19:55,85212,1953.0,1,0.0,85.57,2,0
54850,2021-06-19 17:56:22,72092,876.0,1,0.0,234.84,25,0
54851,2022-06-14 19:32:00,73179,491.0,1,0.0,52.44,5,0
54852,2022-08-07 20:18:25,51730,546.0,1,0.0,14.39,46,0
54853,2022-07-16 19:50:16,60756,1468.0,1,0.0,89.27,0,0
54854,2021-09-14 22:05:20,9732,1961.0,1,0.0,38.88,16,0
54855,2023-09-25 07:55:27,77842,889.0,1,0.0,112.29,24,0
54856,2021-01-06 05:56:13,80890,543.0,1,0.1,100.83,0,0
54857,2021-02-20 22:21:48,62435,798.0,1,0.0,110.28,9,0
54858,2023-12-18 06:39:03,91619,1315.0,1,0.0,7.39,0,0
54859,2022-09-10 23:22:58,96228,613.0,1,0.1,27.4,9,0
54860,2022-01-28 16:37:33,35456,1797.0,1,0.0,22.95,43,0
54861,2023-11-14 12:10:47,28372,351.0,2,0.15,227.54,21,0
54862,2022-05-21 14:41:23,12000,1015.0,2,0.0,164.6,9,0
54863,2022-01-11 19:52:02,83934,1331.0,1,0.0,26.02,10,0
54864,2022-03-04 21:23:54,40615,398.0,1,0.0,70.18,45,0
54865,2021-02-18 12:28:03,43233,1038.0,3,0.0,74.76,0,0
54866,2021-07-29 14:00:00,82881,1780.0,3,0.0,176.67,15,0
54867,2021-01-09 16:14:27,25072,1059.0,1,0.15,17.87,36,0
54868,2022-10-04 23:19:43,87525,940.0,1,0.2,9.54,2,0
54869,2022-10-10 18:04:09,78626,,1,0.0,,5,0
54870,2023-04-04 14:27:04,36320,1087.0,1,0.05,20.25,23,0
54871,2022-12-23 17:53:50,77732,834.0,1,0.0,78.7,0,0
54872,2023-10-29 13:25:18,67633,1661.0,2,0.15,21.37,2,0
54873,2022-04-22 19:31:51,547,1231.0,1,0.1,92.88,11,0
54874,2022-02-24 22:42:34,30981,949.0,1,0.0,35.8,5,0
54875,2023-09-10 20:35:51,63529,605.0,3,0.0,160.92,13,0
54876,2022-09-10 16:58:49,66570,222.0,1,0.15,68.62,31,0
54877,2023-07-27 09:11:07,91750,1008.0,1,0.15,39.52,34,0
54878,2021-08-05 08:35:46,79852,1245.0,1,0.0,16.54,0,0
54879,2021-05-19 01:06:07,86740,807.0,1,0.05,53.17,33,0
54880,2021-11-14 15:18:17,50102,486.0,1,0.0,85.88,0,0
54881,2022-06-11 19:09:52,25638,1460.0,2,0.0,57.36,23,0
54882,2022-06-07 01:15:56,89874,,3,0.0,,0,0
